5.234532680375282299e-01,4.412256723907704847e-01,1.723423674344919387e-01,2.373688104913133368e-01,2.368610403151585331e-01,5.807701852720521113e-02,3.744105605248509994e-02,1.934281311383387930e-63,1.934281311383387930e-63,1.728621159869569230e-35,1.270088691754951704e-01,1.934281311383387930e-63,7.273768748558219477e-02,1.934281311383387930e-63,1.934281311383387930e-63,1.934281311383387930e-63
4.890117064573405448e-01,2.365965931479600548e-01,1.255496394043955077e-01,1.005206793030483936e-01,1.450339552388394126e-01,6.649585622233139537e-02,9.254388371203695365e-37,5.645119970368516606e-18,7.718662728753347690e-02,9.070341291931224847e-03,6.439370329400621383e-54,2.479624536058023339e-18,6.122342612355789748e-02,1.309212510977264385e-35,1.964791971676763665e-19,1.934281311383378754e-63
1.038845466360692887e-01,2.198303918423873431e-19,5.899824824804404955e-01,2.549382559575064341e-36,3.074739681250920897e-02,1.779882341692287673e-38,3.447581705194111557e-01,1.934281325048179371e-63,2.172377908534594186e-19,5.281183370853653747e-02,1.907163031204524243e-53,5.357552320263902255e-54,1.825978021706286784e-53,1.962467662107793796e-03,2.036868847138701560e-02,1.934281311383363641e-63
8.854524596555293781e-02,8.597017258118302974e-02,3.217340932189206582e-01,1.934281311383363641e-63,2.214846488468451974e-02,9.819062453093047038e-02,2.710748436023747154e-01,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,1.170490572672566870e-01,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63
1.267050232345683369e-01,1.088784233367478260e-01,1.934281311383363641e-63,2.977472310794019444e-02,1.934281311383363641e-63,1.475561991164539566e-01,1.934281311383363641e-63,2.312642049418824897e-01,3.602645122961296575e-01,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,1.233470347802488598e-01,2.308654389563051870e-02,1.934281311383363641e-63,1.934281311383363641e-63
7.510917739747104138e-02,2.326926248683938714e-01,2.108261951639311127e-01,1.619254129510905582e-01,2.349905947043811894e-01,9.758314542945495774e-19,3.815079668350661546e-18,1.934281344167707114e-63,4.686647057617473328e-02,1.945610359914848600e-36,7.955266813197164888e-02,1.409666239302356095e-35,6.038706942582111257e-19,3.979778279883923078e-55,1.934281355942035861e-63,1.934281311383357433e-63
6.570166638274123061e-01,4.141564407310871498e-01,2.365958677733748933e-02,5.578410418505650448e-01,1.934281311383343670e-63,2.148961512842939570e-01,4.097710561480666369e-02,1.652301814786719114e-02,1.934281311383343670e-63,1.595450476616149318e-02,1.934281311383343670e-63,1.934281311383343670e-63,9.127779906367529394e-02,1.442676693500533069e-02,1.934281311383343670e-63,4.508750936967274164e-02
1.997727776718331229e-17,1.119062619999025024e-17,9.026529123868172189e-01,1.080239449870183077e-18,1.532523812953720591e-17,2.190853195465047731e-18,3.918649007857832323e-01,2.319710434299575013e-18,6.878755003039292669e-18,8.440640330076895625e-02,2.723857071125925594e-18,8.074100352206911136e-19,1.670080538375627441e-18,7.342267421256445936e-02,1.908877448651092601e-01,1.934281311383386850e-63
2.001702062713049679e-01,2.663866656612355333e-01,3.959700670820691659e-01,1.934281311383352306e-63,3.121368629779803228e-01,1.934281311383352306e-63,1.934281311383352306e-63,4.898817736745255703e-03,5.578079339738905955e-03,1.156765178739143224e-01,1.934281311383352306e-63,4.820753107398860308e-03,1.934281311383352306e-63,1.006236369963050686e-01,1.934281311383352306e-63,1.934281311383352306e-63
3.961840664472988938e-02,8.438900750803723927e-02,4.848322049993219335e-02,1.152335199768466517e-01,4.027721161778545500e-02,7.874597097812591207e-02,1.934281311383375785e-63,2.514588539966632341e-01,2.202168575277282381e-01,7.595052166506011115e-02,1.934281311383375785e-63,1.934281311383375785e-63,6.582632298204990628e-02,8.934906657399065144e-02,1.934281311383375785e-63,1.934281311383375785e-63
1.440588182388657379e-01,2.820032786820472759e-01,2.013703182064017772e-01,2.705755116787670272e-18,1.217558722812421695e-01,2.500691914144711481e-01,3.524547641119543662e-02,1.934281311383360402e-63,1.052937857423340839e-01,1.934281311383360402e-63,1.934281311383360402e-63,1.934281311383360402e-63,1.120476075918590136e-01,1.646486715456665713e-18,1.934281311383360402e-63,1.934281311383360402e-63
7.990850652392400555e-02,3.888101250312211432e-01,8.834334357825929240e-02,3.687447673302216566e-01,9.462190124593816698e-03,1.018919016889004762e-17,2.083718239835792574e-02,1.934281311383350147e-63,1.934281311383350147e-63,2.837001508686099946e-02,7.898012551064412246e-03,1.934281311383350147e-63,8.977052516456551239e-18,1.934281311383350147e-63,1.934281311383350147e-63,1.934281311383350147e-63
1.880242001089297843e-01,3.474319527223569959e-01,3.375633258253912805e-01,1.934281311383357433e-63,6.850305967523431794e-02,1.307543640928812180e-02,1.788459602448596031e-01,1.934281311383357433e-63,1.934281311383357433e-63,1.934281311383357433e-63,1.934281311383357433e-63,1.934281311383357433e-63,1.934281311383357433e-63,1.934281311383357433e-63,1.934281311383357433e-63,1.934281311383357433e-63
8.125959048404245433e-01,3.846716768380437634e-01,3.314549580001722728e-01,1.249980054467469404e-01,3.364917489162277239e-17,5.035077659662567928e-02,4.434383592081594623e-34,4.244890371933984080e-02,4.950877325547881069e-02,2.235119216979286616e-01,1.678837159054523062e-02,7.833181042474114711e-18,1.667588178931386084e-02,2.202804046970419875e-18,3.964399654968797921e-18,1.581431946675022210e-02
5.179119848322095987e-02,1.861972627380950041e-01,1.985668318345072125e-01,3.163261264784442695e-01,6.624033162209824743e-02,5.618751796458217040e-02,3.900588165830239928e-01,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,8.562709664236709201e-04,1.934281311383363641e-63,1.735965342356380892e-01,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63
2.799756854894436264e-01,4.320096727019954730e-01,4.468504207917744359e-02,4.200534976066907626e-54,5.719191217260524707e-02,1.584139632999955749e-01,3.862656744615041588e-55,1.041254407296662438e-01,1.456380113134825250e-18,3.767194703911031215e-20,1.934281311383375785e-63,1.258663805991333753e-18,1.537828696587942024e-36,9.813811123886963595e-54,1.934281311383375785e-63,1.934281311383375785e-63
2.513032850527816553e-01,2.212113937083551862e-01,2.515630227842225591e-02,1.934281311383367689e-63,1.953514522088466154e-02,2.051475464731989662e-01,1.934281311383367689e-63,1.934281311383367689e-63,1.934281311383367689e-63,1.934281311383367689e-63,1.934281311383367689e-63,1.934281311383367689e-63,1.833227901202636456e-01,1.934281311383367689e-63,1.934281311383367689e-63,1.934281311383367689e-63
7.294376829301271736e-02,1.239368346368331791e-01,8.025877242153759555e-03,2.287151427250020894e-02,4.834952546105541343e-02,5.038053540575689743e-02,5.139812896787841181e-18,1.921356254893731437e-52,4.312039371150064304e-01,8.848210380708198675e-36,4.035695266119124908e-02,4.312039371150064304e-01,1.278704128974076209e-34,1.934281311383352845e-63,7.102761933995813880e-54,1.934281311383352845e-63
4.038957350084135811e-01,1.934281311383363641e-63,7.193398461050948267e-01,5.228156941562859400e-02,3.589612549952937437e-01,6.688787099804371916e-02,4.174475684681208110e-01,1.934281311383363641e-63,1.934281311383363641e-63,5.425218930855560395e-02,1.934281311383363641e-63,1.934281311383363641e-63,7.536527953580852979e-02,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63
1.614772597986443292e-01,1.150282888427272970e-01,4.254188624445451317e-01,7.069713112058566284e-02,4.841734016639136495e-01,6.754938500832177238e-18,1.476464098844632727e-02,6.431121563255041938e-18,1.934281311383387660e-63,4.109593300665136811e-02,9.084760801665434093e-02,1.934281311383387660e-63,2.994673144272453993e-19,1.934281311383387660e-63,1.934281311383387660e-63,1.934281311383387660e-63
3.419342601821387939e-01,3.463722961069493622e-01,9.683104669604282455e-02,1.371261908788492642e-35,7.639607005674892148e-02,1.956785380302250414e-17,1.587094755354784165e-35,1.097304279986910554e-02,1.601533943067597592e-35,3.986246875390069047e-18,1.934281311383365260e-63,1.318792172914081516e-35,3.778418700216998750e-36,5.097986182216238018e-18,1.934281311748927258e-63,1.934281311383365260e-63
3.983375418200226989e-03,1.366033494529563241e-01,4.529949797276093815e-01,1.198269190180516475e-01,1.596991153533886335e-02,2.474012678491146329e-17,3.518261272382126048e-01,1.934284518640642958e-63,1.934283481433880736e-63,1.648825434731028488e-35,1.624583845867657444e-52,1.934281830690883015e-63,2.643820178085458596e-17,1.934281368853510512e-63,1.934281311383417347e-63,1.934281311383417347e-63
1.607028898001562345e-01,2.533775933693022120e-01,1.110379899817597882e-01,5.756300436645527263e-01,1.398143440104835655e-01,4.137764579655380665e-02,6.428590916071761313e-18,3.816236713470356930e-35,1.120661451118931824e-18,4.552231503347680284e-18,7.254696974662136055e-36,3.051006976207368657e-51,8.275664956916803800e-18,3.032310518398683707e-01,1.523573325216555749e-52,1.934281311383404123e-63
1.412261495516090593e-01,2.619217893016168031e-01,2.027169375270839180e-01,3.334252847635666983e-01,3.794585296339790526e-02,2.212916680161175487e-01,1.007292242758743434e-01,1.934281481279029157e-63,1.017412659523510078e-34,6.201504888707964518e-19,2.012126985238607557e-02,7.305198631802332839e-35,1.132106916814574898e-01,1.184000819243936214e-01,1.934281542296172980e-63,1.934281311383362561e-63
1.800436226731068623e-01,2.105439343421872389e-01,8.025985351692779823e-02,1.934281311383363641e-63,4.466669760620180230e-02,2.601243237119928442e-01,2.129827113366778574e-02,1.934281311383363641e-63,2.249493046139895702e-01,1.934281311383363641e-63,1.934281311383363641e-63,3.432287584209983700e-02,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63
9.053878647940501179e-03,9.240420355730614294e-03,2.925611309538828036e-18,2.329445059025370609e-36,2.647575965734495226e-18,9.581732872098301844e-18,8.255245651445788330e-35,3.597180057722408897e-01,5.806662629607981518e-01,2.389069343606658383e-19,1.452355711542425487e-52,4.434246887500795098e-02,4.033540514629309566e-18,1.055586685648825258e-18,1.934281311383393328e-63,1.934281311383393328e-63
7.965016306822640668e-02,1.935078692169046599e-01,2.876941046201495489e-01,2.670906741505191468e-38,2.154184788475387610e-37,5.272535682681392388e-02,1.326992289114174439e-01,1.049066480516835098e-01,2.830890571461791572e-01,4.699832692010388535e-55,1.665249262027829418e-54,6.710934061315278198e-02,1.862133596534500313e-37,2.076602733070370517e-54,1.934281311383350417e-63,1.934281311383350417e-63
1.489834405401212029e-02,1.773300747046015480e-01,2.357160523737667510e-18,1.004024514035712218e-01,1.842816387842033296e-18,1.741733476731985586e-01,8.331054078439881618e-55,2.050843904937004469e-01,2.375869334292481649e-01,7.486094962627999569e-18,1.934281311383387660e-63,3.440977187140377930e-18,1.553989983056081048e-01,1.934282691843253996e-63,1.934281763427146660e-63,1.934281311383387660e-63
3.245067843505320404e-01,2.270755103384937412e-01,1.507758749782444063e-01,1.242847847712138382e-01,5.285223045020209093e-02,2.866542527978506102e-03,1.496136742664553856e-17,1.393027989039230150e-18,1.934281311383386850e-63,8.369428558625932602e-02,1.941295249055872627e-02,1.934281311383386850e-63,3.417088974830693581e-03,1.934281311383386850e-63,1.934281311383386850e-63,1.934281311383386850e-63
2.275190964051556075e-01,5.536386593816275958e-01,5.090001589992475262e-02,7.953995976616625837e-52,3.790495991250756414e-18,1.995876986025361677e-01,3.856280651993528041e-02,3.843344282381138327e-18,4.376205697497769740e-18,2.060066127428860496e-35,2.644121418467942214e-02,3.782097592061518012e-18,2.379203928600049922e-01,1.934281311383383072e-63,8.750233029290872324e-53,1.934281311383383072e-63
5.337797086849003364e-02,3.777595641941666749e-01,1.028633927279080373e-01,3.343105377657641375e-01,6.826979477582431621e-02,1.647144514995084186e-01,8.367910073325279807e-02,1.934281311383378214e-63,1.877944784105879898e-36,7.585809617373540814e-20,3.840191885424082446e-20,1.934281311383378214e-63,5.681493509300385482e-37,2.006967003421035399e-53,1.934281311383378214e-63,1.934281311383378214e-63
2.754131562149647605e-01,3.386085265958127533e-01,9.047951593054973096e-02,7.236892622567375755e-02,1.013694638236509876e-01,1.196059113111821726e-01,4.742843118510326128e-36,1.934285141831760279e-63,1.934283496063011587e-63,7.223873323833035487e-02,6.868369972799391598e-02,1.934283199899246421e-63,1.727115619467104179e-01,1.934281311383352306e-63,1.934281311383352306e-63,1.934281311383352306e-63
4.122083563585270116e-02,4.312739028866208191e-01,3.796691770201145871e-02,2.981613449649671010e-01,9.004200965657265306e-18,2.788867886635911786e-01,2.272363701503633695e-18,3.726252574486569383e-18,7.282835141343551153e-18,9.704295057492616505e-03,3.005130018258860776e-18,3.765543312205126504e-18,2.108270909509355902e-19,1.934281311844474858e-63,7.323950958114550098e-53,1.934281311383391978e-63
4.474032222855772178e-01,4.390485773997121477e-01,2.626607517323679903e-18,2.237030559812004660e-01,7.776306584914952080e-02,2.712470178707193647e-01,7.017948738493070212e-19,1.293687539034631549e-35,2.116721725754005558e-18,1.138694800264247950e-52,8.756826543480597808e-52,2.990629199853110244e-36,5.637986325901873930e-02,3.552404460952978114e-18,1.934281311383358783e-63,1.934281311383358783e-63
6.726911966376101226e-01,4.973841585436520468e-02,3.830624862158264060e-02,1.263531540000011610e-01,3.983158174143019981e-01,1.665603576604283527e-35,3.185201711449366465e-18,6.163270950535312782e-35,6.962919334517162808e-35,7.148206596022639060e-03,1.791627398060631008e-36,5.888370135623803496e-35,2.088064686314828440e-36,1.934281311383364720e-63,1.934281311383364720e-63,1.934281311383364720e-63
5.114970440942108176e-01,5.204640596047427348e-01,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63
9.921538553985310982e-02,3.508901432955350286e-01,3.851482840055878709e-01,7.860665095398472468e-02,2.098282423239759722e-18,1.732504569612503820e-01,2.357133706320209410e-01,3.992555882393691163e-02,7.238747841925597902e-19,4.668597170885962350e-02,5.677430980998403664e-36,3.050069840308344539e-53,5.975746090700789799e-18,3.604002542717752047e-54,1.934281541781378259e-63,1.934281311383384152e-63
2.501132106130013466e-01,1.932385237963144542e-01,3.641815846332062678e-01,7.623013682501290911e-02,1.766925458587092490e-01,3.437578969088657564e-18,1.430847767042030261e-02,7.744752991106720885e-02,2.823705406262106213e-02,4.967381393131022060e-02,1.934281311383363641e-63,2.440335782720180063e-02,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63
5.884666026748550660e-01,1.922765376114446423e-01,2.307510432670805967e-01,1.811301130715883001e-01,5.459769780254648714e-36,1.119199642141927298e-01,2.707999224968232348e-36,8.755982544970236647e-02,2.308227233406185248e-18,1.529055332053536054e-01,1.834608189866694314e-02,5.686389451973947389e-37,1.610326102887882515e-18,7.645123810480473903e-02,6.101620053068885941e-37,1.375602665845047816e-18
2.984290056786014222e-01,2.635034263037808744e-01,2.549912361292678842e-01,8.271209134902789140e-02,1.843680205435887370e-02,1.208186858850849449e-01,8.734651683335445393e-02,1.934281311383367689e-63,1.934281311383367689e-63,6.515105107652160998e-02,1.934281311383367689e-63,1.934281311383367689e-63,3.685941724386632840e-02,3.850084529952201018e-02,1.934281311383367689e-63,1.934281311383367689e-63
3.811891430241998169e-01,3.777290064629531541e-01,2.428630291867660551e-01,2.664392617760664161e-01,7.330730325063271324e-02,1.242474032067658607e-01,1.122660684937930309e-01,1.934281311383367689e-63,1.934281311383367689e-63,1.934281311383367689e-63,2.829102198575735375e-02,1.934281311383367689e-63,1.934281311383367689e-63,1.934281311383367689e-63,1.934281311383367689e-63,1.934281311383367689e-63
1.275003603595331325e-01,2.005609180218332066e-01,4.249428264811905398e-18,4.790092526853217369e-19,3.409755773092777664e-18,8.035338950050202758e-18,4.404763110788964927e-20,2.442323912083151083e-01,3.091385324634469134e-01,1.322915889135130423e-18,1.790851114476783288e-53,2.133465364373015316e-01,9.712297619160286250e-19,9.836065893542695475e-19,6.834570777008717084e-37,1.934281311383389009e-63
2.784251948195574089e-01,1.561538629544690915e-01,5.261066133611054518e-02,3.310652948894851162e-52,4.154748084529182733e-02,1.534351930641807138e-01,2.156300616328395793e-35,8.597413086325367271e-02,1.821751876718418761e-01,1.317086894746307378e-02,1.934281311383363641e-63,7.086682213191937418e-02,1.653001614126210398e-17,2.349173678072809362e-36,1.408932026658382105e-52,1.934281311383363641e-63
3.760484571379315577e-01,3.115561340681233804e-01,1.804763540556398316e-01,3.298832561183844825e-01,4.454197977353523130e-02,8.508053689894432003e-02,1.561201729275856764e-01,2.257314434662517980e-02,2.147509856974576394e-18,3.187059956081165243e-18,3.305599802994670937e-19,1.473191059242697776e-35,1.475231790548222788e-18,1.970932244730547872e-02,1.070158064599360892e-53,1.363150812226901834e-02
2.217212319534901110e-01,1.867764837225146524e-01,1.087251883485525067e-01,8.632025258912966493e-36,3.262843889913323007e-18,3.255192677450960415e-01,2.317928801342916233e-19,5.787121458680673410e-03,5.777668329099780453e-02,1.470319887713234115e-18,1.934281477883863066e-63,2.638425551429118832e-18,1.071449457623993237e-18,1.797562071149262782e-35,1.177952274321285875e-36,1.934281311383384691e-63
2.030798935319657467e-02,4.005935083904637040e-01,4.329942661655983371e-19,5.917626348335006915e-19,2.382465350618914735e-01,8.730285579798329024e-19,3.280483122752366231e-19,1.098621390278243792e-01,1.236649589867105242e-01,7.172380364803571927e-38,2.501641873751341838e-01,1.034620029871491653e-01,8.903233928421996901e-02,1.934281311383360402e-63,1.934281311383360402e-63,1.934281311383360402e-63
3.077855833577971545e-01,1.195094045488852980e-02,2.762450491402245745e-01,1.377586787911870558e-01,2.530756000256271232e-01,1.934281311383367689e-63,1.996792293714842736e-02,1.934281311383367689e-63,1.934281311383367689e-63,1.993982036267746144e-02,1.934281311383367689e-63,1.934281311383367689e-63,1.934281311383367689e-63,1.934281311383367689e-63,1.934281311383367689e-63,1.934281311383367689e-63
1.584154127352523367e-01,1.586200534797415629e-01,2.534475032816200027e-02,2.720972678328088520e-53,1.276389490036885259e-18,2.909164965760523414e-01,7.600059460724047882e-37,6.888534818739863730e-02,1.256860521541658948e-01,3.545852262188941421e-19,1.934281445507953151e-63,6.174711904460693866e-36,2.601609219928949779e-01,9.894587291437322492e-54,1.074675097094103607e-53,1.934281311383375785e-63
1.318203889452299604e-01,2.354458427445337843e-01,1.906023859877827575e-01,1.692560579658307640e-01,7.600315318589873081e-02,2.216511610917379638e-01,1.455227079217867592e-01,3.371304592871091127e-19,2.777615409755941874e-19,3.942163793182806284e-19,5.211015258233392222e-18,1.934281311383391978e-63,2.642213507849548448e-01,1.934281350695597199e-63,1.934281311383391978e-63,1.934281311383391978e-63
5.550432232728124138e-01,4.150490416053629855e-18,3.746449775966934070e-02,1.562191256652136206e-01,1.363614439378421916e-01,1.934107351315155708e-36,9.408981903909524602e-02,7.295064400466275134e-02,8.306585425515652932e-02,3.568173064043690597e-19,1.279186145274685662e-18,7.178814617542356169e-02,1.616821972807582088e-36,1.895295287257761024e-35,6.611341076254559390e-19,1.934281311383376865e-63
5.425958942718191874e-02,4.075763716240461719e-18,4.526142494304318253e-01,1.330692209101014490e-19,1.037024938751143210e-01,1.683349641018435858e-02,3.230797812289445403e-01,1.934281311383363641e-63,1.934281460349129468e-63,4.099532625172631104e-19,2.215096901821795833e-19,1.934281418343396384e-63,5.523097727613297171e-18,1.934281311383363641e-63,1.934281311383363641e-63,1.934281311383363641e-63
8.711917492091110216e-01,4.481487058566493431e-01,1.192838941341012315e-01,6.628231076677488787e-01,1.934281311383338272e-63,2.792980355942522586e-01,1.934281311383338272e-63,1.934281311383338272e-63,1.934281311383338272e-63,7.288928462287010135e-02,1.934281311383338272e-63,1.934281311383338272e-63,4.597951715831782166e-02,1.934281311383338272e-63,1.934281311383338272e-63,1.934281311383338272e-63
1.000929656959414632e-01,4.813667233252074545e-02,5.175691639239973219e-01,7.495951158978435708e-18,4.278203480355173838e-01,1.727955058144604317e-01,1.244165847803282154e-01,5.075464811982172284e-35,2.970628495902252859e-52,6.652572831022207471e-03,2.662329529777767573e-02,2.132963056350479051e-52,1.729526063362249455e-01,1.934281311383410600e-63,1.934281311383410600e-63,1.934281311383410600e-63
8.825281236604484714e-02,5.438685531668510098e-01,9.115581594687000022e-02,9.751308392971945033e-38,1.113392976295569477e-17,2.996357621338148133e-02,8.966913809730639241e-39,1.157355325716220851e-01,1.907339355917288537e-01,1.087769670662311796e-36,8.968152642534296368e-19,1.612935513927240064e-02,3.217045255655102924e-35,1.936816591090661989e-53,2.325847126451275219e-53,1.934281311383389009e-63
9.565766093613418952e-02,2.173627700943006058e-01,1.934281311383338272e-63,1.511391295400143497e-01,1.934281311383338272e-63,1.744179670044813946e-01,1.934281311383338272e-63,4.041350911488701403e-01,1.934281311383338272e-63,1.934281311383338272e-63,2.296174120474731017e-02,3.730971516174993452e-01,1.231344233517308595e-01,1.934281311383338272e-63,1.934281311383338272e-63,1.934281311383338272e-63
1.787555536123687228e-01,4.692192137929948048e-01,2.024411537517162656e-17,1.934281311383364720e-63,7.208512544660220824e-03,2.242968744505758061e-01,1.934281311383364720e-63,9.819278126828236142e-02,4.264223016291544191e-18,1.934281311383364720e-63,1.934281311383364720e-63,3.628183501596122188e-18,1.934281311383364720e-63,6.701752381794094660e-03,1.934281311383364720e-63,1.934281311383364720e-63
3.085599587719611292e-01,1.871058426305489408e-01,3.698775640657397674e-17,6.141096188897360308e-02,1.490399572857293853e-01,7.336738647139715019e-02,3.421909625346747882e-18,8.853598281981798628e-18,9.453806264723173258e-02,1.349178863695980890e-01,1.713839386408833550e-18,6.548892686005977059e-18,8.745828292327839648e-02,1.199003282208083546e-52,4.084269935167913236e-18,1.934281311383391978e-63
9.206795737750081421e-02,1.522376288729359595e-01,3.244571169494872565e-01,1.529449657732730450e-01,3.745795468798050668e-35,6.914427154176351620e-02,2.144083679095124817e-01,1.058005786587238109e-02,1.934281311383352306e-63,1.458778288913863963e-01,1.042744377361485286e-01,1.934281311383352306e-63,3.163802000116633928e-01,1.934281311383352306e-63,1.934281311383352306e-63,1.934281311383352306e-63
3.908582136947918451e-01,1.456894098280869798e-01,1.934281311383378754e-63,1.934281311383378754e-63,1.934281311383378754e-63,1.954190271244670429e-01,1.934281311383378754e-63,5.679585110022336569e-02,7.698223007697346798e-02,1.934281311383378754e-63,1.934281311383378754e-63,1.934281311383378754e-63,8.582238172156377021e-02,1.934281311383378754e-63,1.934281311383378754e-63,1.934281311383378754e-63
3.597970586618262634e-01,1.638700095498089870e-01,2.408501666283126008e-01,6.340049943156597645e-02,4.427917978114213060e-01,8.168696793019927836e-37,5.177564201806446331e-02,1.934281311383385771e-63,1.934281311383385771e-63,2.215696845476306659e-02,3.357939508073391754e-02,1.934281311383385771e-63,4.413291599231530110e-02,1.934281311383385771e-63,1.934281311383385771e-63,1.934281311383385771e-63
2.349826217248263127e-01,3.870587513772399957e-01,9.072708156406558699e-02,8.233519871037974294e-03,6.356857443602276225e-02,2.530952438932542736e-01,8.006025662917579718e-18,1.884632725749393266e-18,1.934281311383389009e-63,5.104857791397215266e-02,1.080104659648790516e-01,1.934281311383389009e-63,4.574078692246187905e-01,1.934281311383389009e-63,1.934281311383389009e-63,1.934281311383389009e-63
3.951050616876895516e-01,2.369627588022164555e-01,3.842351215244765306e-01,3.542106297553399008e-01,3.713127601433983682e-01,5.588679257820694524e-02,6.822527652539997489e-02,1.934281311383389009e-63,1.934281311383389009e-63,1.605602307483047775e-02,6.016197781001606054e-19,1.934281311383389009e-63,7.906956033656234078e-19,1.934281311383389009e-63,1.934281311383389009e-63,1.934281311383389009e-63
